listingValue,review_title,review_title_url,review_comment,review_date,review_user,review_user_url,review_rating,remove
,"Same Flavor, But Fresh Idea",https://www.imdb.com/review/rw5167897/?ref_=tt_urv,"The Imagination about Yeti with some magical elements, is really interesting and very cool to explore. Is not new but, inspiration to explore new way to storytelling is cool, and I think fresh idea. But I'm really criticism for Dreamworksanimation to make this film with low budget production. I think dreamwork try to play save. The quality is acceptable but below from Dreamwork quality such as HTTYD and Kung Fu Panda. I think two previous film is the best artistic visualize environment. I hope Dreamwork don't turn the quality below.",7-Oct-19,syarwanhamid,https://www.imdb.com/user/ur65206241/?ref_=tt_urv,10ค๋8ค้,1
,It's an Adventure,https://www.imdb.com/review/rw5162478/?ref_=tt_urv,"It is a fun film especially for a family audience. It is not the most original film but it is fun. The animation is not bad either. In a world full of dramatic and violent films, even movies for kids, Abominable is a nice relief from those movies. There is little violence, it isn't political, and has positive values!",5-Oct-19,Xaaaarrqn,https://www.imdb.com/user/ur90850034/?ref_=tt_urv,10ค๋8ค้,1
,"Noteworthy, familiar take on old premise.",https://www.imdb.com/review/rw5151867/?ref_=tt_urv,"Abominable, directed by Jill Culton, tells the story of a young Chinese girl, YI, who discovers a mythological creature, a magical yeti, who is hiding from... well, what else, people who want the yeti for their own gain.
Now, what makes Abominable noteworthy isn't the premise or ideology behind the story. However, a female director doing a film about under represented characters, (the family is Chinese), is a nice move by Dream Works. And it's not a bad movie, either.
Dreamworks for me, is a studio who often lobs and piggybacks off of Disney. For example, Pets isn't really that interesting of a movie and what I mean is, it lacks the heart of its predecessor, Zootopia, but to it's credit Pets actually made more at the box office. (Pets 2 was actually more ambitious but made a lot less money, but that's a topic for another day).
So let's get back to Abominable... Will you enjoy it? Yes. Will your kids enjoy it? Absolutely. Will your kids be asking for the sequel? I'm not sure.
Now is it an original movie? Absolutely not... You have to go back two thousand years of similar stories before you even get to E.T. But let's not be callous... Abominable wins in that the story itself doesn't carry much pretense about being much else. It executes in story and the Yeti being adorable. (Brace yourself for Sonic).
The Yeti himself, who Yi names Everest, is nice to look at and is able to carry out his basic function of propelling its characters to where they need to go. However, unlike E.T. he lacks his own trajectory and development. His magic becomes inexplicable.... Some other characters just don't quite work, others do.
That said, there is some genuine laughter here, decent plot twists, great CGI... While I skipped Little Foot this time last year, I managed to show up this time and wasn't disappointed.
In a summer of sub par Disney, (Toy Story 4 a 7, Lion King an 8) and I won't mention the the other two... Dream Works has started the fall with a whoop.",30-Sep-19,johnhandsome-32658,https://www.imdb.com/user/ur107595564/?ref_=tt_urv,10ค๋7ค้,1
,Horrible...,https://www.imdb.com/review/rw5201850/?ref_=tt_urv,"Tried to get through it, impossible. Poorly constructed, poorly conceived, poorly animated, it looks like all the top reviews were faked. No matter, there are many excellent animated films, children's films, and better stories out there. Pass on this, hard pass.",20-Oct-19,cheeftanz,https://www.imdb.com/user/ur18842367/?ref_=tt_urv,10ค๋2ค้,1
,Cute Movie,https://www.imdb.com/review/rw5189352/?ref_=tt_urv,I wanted to give it 7 1/2 stars. It was a very cute and funny at times movie. Great for taking the kids to.,15-Oct-19,robles-susan,https://www.imdb.com/user/ur24130931/?ref_=tt_urv,10ค๋7ค้,1
,"Big, fluffy and beautiful",https://www.imdb.com/review/rw5178819/?ref_=tt_urv,"We loved it. Beautiful scenery, funny and sometimes sad, magical and it was summarised by a tough little kid sitting behind me at the end of the movie saying to his parents ... 'Can I get a violin for my birthday?'.",11-Oct-19,dee-annvahlberg,https://www.imdb.com/user/ur86554580/?ref_=tt_urv,10ค๋10ค้,1
,"Heartwarming, great 3d, but lacks depth",https://www.imdb.com/review/rw5176218/?ref_=tt_urv,"The 3D was great in this, definitely go 3d if watching in theaters. Love the characters, visuals, and sound design. Quite a bit of sentimental moments I think will suit all ages. Simple plot with a couple contrived moments. I think they could've done more dialogue/bonding moments in their long journey.",10-Oct-19,henryau-29344,https://www.imdb.com/user/ur80453250/?ref_=tt_urv,10ค๋7ค้,1
,"Good plot, paced way too quick",https://www.imdb.com/review/rw5168212/?ref_=tt_urv,"The movie is ok, but it felt way too short, needed at least an extra half hour to add to the plot",7-Oct-19,drywelee,https://www.imdb.com/user/ur54614508/?ref_=tt_urv,10ค๋6ค้,1
,kind but not new,https://www.imdb.com/review/rw5184303/?ref_=tt_urv,"It's a kind movie, but my impresiรณn it's that I've seen de dame plot many times. My daughter had a nice time watching it, but not love it.",13-Oct-19,daavid_duarte,https://www.imdb.com/user/ur52113234/?ref_=tt_urv,10ค๋5ค้,1
,"Decent animated movie, deserves more attention",https://www.imdb.com/review/rw5159781/?ref_=tt_urv,"Here we have ""Abominable"", one of the more talked-about animated films from 2019, but as it is not one of the big players by Pixar or Disney, it is probably still going a bit more under the radar. The writer and director here is Jill Culton, who has a long career in the industry. She worked as a story artist on the first two Toy Story movies over 20 years ago before being the original story writer for ""Monsters, Inc."" and another five years later, she was the one in charge of writing and directing ""Open Season"", another fairly well-known animated film. With follow-up work on this one when it comes to short films and a sequel, she still had a decent share of work, but still there was a surprisingly long gap between back then and now that she worked on this one here, over 10 years. But with the quality we got here, it is good she is back for this American/Chinese co-production. Now I am not sure which involvement surprises me more here. The characters are mostly Chinese, at least the good guys, the film takes place in China (not only for the Himalayas connection) and many voice actors are Chinese too. Still, there are Emmy winners Sarah Paulson and Eddie Izzard on board too, and also the nephew of Tenzing Norgay in one of the key roles, the sherpa who climbed up Mount Everest with Sir Edmund Hillary. Very fitting casting for sure given the film's plot. Said film's plot is about a young Chinese girl and her two friends who end up helping the (not so) Abominable Snowman to get back to his family at the Himalayas. This snowman was captured by a Western (of course) corporation who wants to present him to the world. But just briefly before they can, he manages to get out of his cell and find a way into the streets of the (unnamed) city. Okay there are some unrealistic factors here. I want to mention them at least, even if none of them are really negative deal breakers. The fact that there is the Abominable Snowman at the center of the film is alright, but really believing they let him out accidentally is something I struggle with. Also with the chaos he creates in the city, it is hard to believe that the police and press are simply not involved in this at all, no matter how big the corporation's money suitcases can be. And one specific scene about when the girl and the Abominable Snowman meet for the first time. She helps hide him by somewhat imprisoning him and it is after previous imprisonment difficult to believe the snowman deals with it so well the way he does when he accepts it and understands she is hiding him away from his suitors. Or also the initial villain's change in mind maybe wasn't the most realistic and as they still needed a villain, they gave that role to the woman who seemed so nice before that and we find out it was all just show. She cares about nothing but the money. By the way she looks like the evil grown-up version of the girl from Brave doesn't she? Actually, I can believe his transformation even easier as there was some progress in his thinking also with the tree he finds beautiful already, but is still at the point where pulling it out of the ground means nothing to him. But yeah, the revelation about her felt just for the sake of it really, like a bit of a poor man's version of the one from Zootopia or so. If the transformation of the boy who seems so posh and vain early on into an adventurer seems realistic, is something you need to decide subjectively. Or what to think of the mother and grandmother not doing anything at all apparently after the girl goes missing for quite a while. Or the idea that said girl is really managing to climb without proper equipment or training through one of the most dangerous areas of the planet. Sorry, but the explanation from her potential love interest that once she has set her mind on something, she won't give up till she succeeds is not enough there.
But now for the better aspects. First of all, it must be said, this is a really stunning film visually. Be it the lights of the city or all the utterly different kinds of beautiful landscapes China has to offer, they did nothing wrong here at all with the animation. The film is also entertaining. The character animation is just as good I would say and there isn't a single character in this slightly over 1.5-hour movie that looks shoddy or poorly animated. And it goes well together with the behavior of the characters that is also good enough for them to stay in the mind for long after the film is over. But back to the looks, there are two scenes that stay in the mind especially. The first would be the one when the trio (plus Abominable Snowman) leave the lights of the city. It was a bit haunting in a positive sense because the girl never left the city and it was something totally new to her. Well done, I felt her emotions. The second would be the more baity with the beautiful long scene of the three and the Yeti (that is what we call him here in Germany) on the feet of this really old rock statue. No need to go into detail, you know exactly which scene I mean in the second half of the film. Also kinda nice to see how he was used as a pillow with his soft fur. And they also brought something new to the Abominable Snowman general idea to the table that we have not seen in other films and there are sure many where he was used as part of the story. I am of course talking about his magic that he still isn't really capable of controlling as we found out during the pretty hilarious gigantic berry scene, but also later on near the snowy mountains when it is a fight for survival. I don't think this inclusion was really crucial or necessary, but I still liked it. I also thought the voice acting was good. I watched the German dub, so cannot say anything about the original, but we got some nice voice work here with very familiar-sounding voice actors for sure. The (initial) bad guy had the German voice of Tony Shalhoub in Monk and the central girl character's grandmother had another (to me) well-known voice that I did not manage to put a finger on though, maybe also because she does not have too much to say and vanishes completely once the journey really starts. I just said that there are several other Abominable Snowman movies and it is true. This is not even the only animated one from this year on this subject. I am talking about Warner Bros' ""Smallfoot"" of course. You can watch these two as a double feature for sure. Or you just skip the latter because honestly ""Abominable"" is pretty much superior in almost every department, especially the looks and behavior of the Yeti. (I also liked the Himalayas sign idea in the city early on.) Also the comedy. There are some pretty funny moments here. I mentioned the berry scene and the slow motion moments there already, but there is more, such as the granny talking about how her granddaughter should not be only as small as her daughter while she is really tiny herself, just one moment that stayed in the mind. Or several scenes involving the little chubby boy, even if he only sticks out of the Yeti's mouth with his lower body. That is already funny enough to watch as simple as it may be. There are at least a dozen other moments that will put a smile on your lips, even if it also needs to be said on a more negative note that there were many jokes and comedic inclusions that did come a bit short too, just like the one involving the head of security guy's fear that he could get fired and the ""who tells Mr. Burnish"" running gag got a bit dry quickly too. But then again, there are also these moments when the one character not only loses his coat, but also his pants and that was as brief as it was awkwardly funny, so I say well done again. Really nice attention to detail for those scenes that do nothing for the story. Sometimes the comedy is pretty American, sometimes not American at all, so you can also see the mix of countries involed with this move on this very occasion. I mean aside from the environmental message (and maybe that selfies are still evil), there is no great significance to the film except stories on friendship perhaps, but there doesn't need to be really. The film is definitely a success without these too and apart from that I really liked how they used the environmental message with making it seem significant, but not really constantly shoving it into our faces in the most self-important manner. It was rather Burnish's change in perception that made it obvious. I am a bit curious how this film will fare with awards bodies come awards season. Now it definitely won't be shut out at the Annies or so I'm sure despite its foreign involvement, but I wonder if it maybe can even get in at the Oscars too. I guess everything behind Toy Story 4 (and probably Frozen 2) seems really wide open at this point. But lets not talk about these two films that will get a gigantic deal of attention anyway and they surely deserve it, but stay with Abominable for now. This one gets a thumbs-up from me. A pretty delightful 95 minutes that deserve to be seen by adults and small ones alike. Don't miss out. Here we have another DreamWorks success, but not a triumph, and I probably have zero intention for a rewatch in the coming years, but if they ever make a sequel I'd watch.",4-Oct-19,Horst_In_Translation,https://www.imdb.com/user/ur3914439/?ref_=tt_urv,10ค๋6ค้,1
,"No more worrying about the red sirens, not donuts but candies are popped in those cars.",https://www.imdb.com/review/rw5155642/?ref_=tt_urv,"Abominable
Dreamworks is no Pixar or Disney. Dreamworks in its own words remains a dream. The filmographies that comes under its banner is a mixed bag of feelings for me. And if those mixed feelings have subjects like ineffective procedure bad mouthing the film, the idea is always something you could rely upon. At least it used to come under the ""what if"" list and provokes an interesting debate in the bar. But this time, even that idea is rotten. Outdated, to be honest. And not outdated like years or decades ago, but recently.
We've had such topics rubbed on our faces multiple times by these banners as an excuse of either rediscovering a world or humanizing a new creature or ten other topics that would make them animate adorable faces for us to swoon over them. And as far as ""cuteness"", as the kid says these days, is concerned there is no holding back. Even someone evil voiced by Sarah Paulson is given a curly red hair and big glasses to be easy on the eyes. But this is as far as the animation goes. It is colored too innocent and too pretty to balance the world with something dirty.
And there comes a pivotal point where it has to choose and spoil its hands. It goes without saying that the opportunity is missed embarrassingly. The other reason why the texture doesn't feel realistic or animated is the detailing. And you can see that quite clearly when it comes to wide shots and the world that it shows that looks like is drawn by a four year old kid. As mentioned, beautiful, cute, and colorful. Abominable never had any chance to be beyond a kid's show, something how they define it, although I wouldn't.",2-Oct-19,Arth_Joshi,https://www.imdb.com/user/ur68112294/?ref_=tt_urv,,1
,How Train Abominable,https://www.imdb.com/review/rw5151472/?ref_=tt_urv,Completely How To Train Dragon template. Great formula and I enjoyed it (characters and emotions) but just too much the same.,30-Sep-19,gostlourams,https://www.imdb.com/user/ur69011726/?ref_=tt_urv,10ค๋6ค้,1
,"Good Story, Excellent Animation but should have cast an Asian Actress for Yi",https://www.imdb.com/review/rw5146548/?ref_=tt_urv,"Great movie! Excellent story & beautiful animation! Would have rated movie higher , but greatly disappointed that the lead character, Yi, was voiced by a non-Asian actress. Hollywood did the same thing for Ghost in the Shell. To me it is a form of discrimination denying Asian actresses leading roles such as Yi.",27-Sep-19,conradclub,https://www.imdb.com/user/ur4820485/?ref_=tt_urv,10ค๋7ค้,1
,Reviewing the actual film,https://www.imdb.com/review/rw5206469/?ref_=tt_urv,Ignoring all the political territory disputes that I really couldn't care less about... The film starts slowly and predictably and continues that way until maybe 2/3 in when it becomes heartwarming and bearable. my kids enjoyed it.,22-Oct-19,bignut,https://www.imdb.com/user/ur60097061/?ref_=tt_urv,10ค๋6ค้,1
,Family Restoring Enlightenment,https://www.imdb.com/review/rw5196902/?ref_=tt_urv,"*SPOILERS* Although I'm not a monk or anything I do believe Buddhism can be beneficial and the buddha is featured in this film. Yet what is this movie? An ancestral right of passage, helping out the powerful spirits of nature. Though this technically is a mainstream movie I didn't feel like it was, it's not every day you see Asians in films and being someone who eats rice I did appreciate it. That's another thing about this movie, food. There's soda to appeal to the movie goer and then pork to go eat with your loving family. A Vajrayana Buddhist book I read some of states that pork is the beginning stage of ignorance, so as this movie had many enlightening parts in between. It could be said in the end it takes us back to the lowest or what is also considered the Goddess in Buddhism. Although I threw a way the book because I stated having visions and dreams of vampires. Was in an obscure version of Buddhism, perhaps but it is said to be a lineage from Tibet it's self where the Himalayas are located. Which is another poignant aspect of this film or the main goal. I thought in general the yeti was supposed to represent a buddhist monk either that or the girls father because at the end he hands her the picture of her dad. Yeah I mainly saw this movie because the girl looked similar to a punk rock girl I was intimate with. Love em and leave em, or hold tight well past the love is gone. A lover is fleeting, but family is eternal.",18-Oct-19,davidsc-11790,https://www.imdb.com/user/ur105869103/?ref_=tt_urv,10ค๋7ค้,1
,Interesting but some things are off,https://www.imdb.com/review/rw5173532/?ref_=tt_urv,"At first I didn't think I would like this film. The main character was very standoffish and unrelatable. At 17 years old, she's a weird case as she cared more about herself than having friends or spending time with her family. Most people her age and in fact, any human craves socialization. I understand her situation and she did have some character growth but still. I mean, the film is just a sweet film with a positive message about connecting with friends and family. Yi's cousins, Jin and Peng also started off as annoying comic relief bubbly teenagers but their actions are subdued as they interact with Yi and Everest. The only characters that didn't really grow on me were probably the mom and the grandma, as they didn't have much to them other than worrying about Yi. I don't blame them as they're not in the film much. The best and only solid character out of this was Everest, he's adorable, huggable, and magical. But overall, the character interactions, growth and the theme is where the film succeeds at the most.
But why do I still rate the film as a whole this low? Well, for starters, I didn't like the story. It was the same story of someone who meets a creature whom she forms an unlikely bond with and goes on a journey to send him home. The dialogue can be awkward at times and I can't remember laughing at more than a few jokes. A lot of the jokes just came off as effortless.
There were a couple moments in the film that I felt stood out, like the blueberry one, the Jin screaming as he travels one, and the Buddha one. Even though I didn't understand how Yi's violin was suddenly able to create magic, I did like the subtext of her grief with Coldplay's Fix You, the rain, the statue looking like he was crying, and Yi finally shedding a tear, this all makes it a beautifully emotional moment.
Abominable gets a 5.9/10. It may not be great, but it's a cute film to watch with your kids.",9-Oct-19,pinkarray,https://www.imdb.com/user/ur39696525/?ref_=tt_urv,10ค๋6ค้,1
,Abominable (2019) - 6.4,https://www.imdb.com/review/rw5170351/?ref_=tt_urv,"Abominable (2019) - 6.4
Act 1 - 6.2
Act 2 - 5.8
Act 3 - 7.3
Opens with a Yeti escaping a facility that he was being held captive in and he wants to get back to his home on Mount Everest
Teen girl Yi lives with mom and grandmother and is doing random jobs around town to make money as she is saving for a trip that she was going to go on with her father
Struggling since the loss of her father
Finds the Yeti on the roof of her apartment building and hides him from the people that are looking for him
Forms a bond with the Yeti and discovers that he has special powers
Thanks to two of the boys in the apartment building the bad people find out where the Yeti is and Yi and the Yeti have to g on the run together
Yi names the Yeti Everest and they are going to his home on Everest with Jin and Peng
The bad guys just want to make money off of Everest
One scene where they change the aspect ratio and it lasts like 2 seconds but it doesn't make sense
Movie made to play in China as it takes place in China with Chinese lore and characters, cash grab in that sense
Jin gets separated and learns more about the bad guys, the old guy isn't so bad and had a love for nature at one point and the Zoologist wants to profit off Everest and doesn't really care about animals
Mr Burnish decides he wants to let the Yeti go but the Zoologist takes the shot at Mr Burnish and the Yeti and then pushes Yi off a bridge when they are almost at their destination
They have captured the Yeti and Yi is ok
Yi uses the new power in her violin to free Everest
Bad guys die after hitting Everest with their truck and falling off a cliff, Everest is ok
They get Everest home and see his parents and have an emotional goodbye
Yi realizes she needs to reconnect with her family
Good film for kids with some deeper moments about loss and family for adults
A lot of sweet moments about the loss of Yi's father
Yi realizes that this journey she has been on is the one she was going to go on with her father
Yi is a relatable and likable character
Everest has the power to bring life to nature and makes for some touching and pretty scenes
Have to protect the beauty that we see in nature
Everest is a very lovable character with powers that fit the movie well
Animation is decent
Jin and Peng are decent side characters
Music is good in the third act, brings out more emotion
Third act hits strong emotionally
Is pretty generic following a kids movie formula
Relationship between Everest and Yi is very sweet and is what makes this movie good",7-Oct-19,bradeybonnell,https://www.imdb.com/user/ur49526876/?ref_=tt_urv,10ค๋6ค้,1
,Soft and Sentimentle,https://www.imdb.com/review/rw5159510/?ref_=tt_urv,"Soft and sentimentle, maybe a bit overweening, but watchable enough. Sarah Paulson as the voice of Dr. Zara (Burnish's assistant), and Eddie Izzard as the voice Burnish (the rich mastermind) were notable enough. Nice artwork, but a slightly erratic plot, though.",3-Oct-19,geodesic_eye,https://www.imdb.com/user/ur100728612/?ref_=tt_urv,10ค๋7ค้,1
,"It's harmless for children, but Abominable feels similar to other DreamWorks movies",https://www.imdb.com/review/rw5158993/?ref_=tt_urv,"Deep within the mountains of the Himalayas lies a mysterious creature called a yeti or an abominable snowman...wait a minute, didn't I talk about this before. When I put those together with the words ""animated movie"", your either going to bring up Smallfoot or Missing link, which had also talked about yetis. To be fair, a lot of similar ideas have been made into movies so it's not fair to discredit today's movie because of that. I can only assume that by the time Smallfoot was released, this was already halfway done, so they just had to go with what they had.
The big difference this time around are a couple of things. First, this is a collaboration between DreamWorks Animation and a Chinese company Pearl. Second, the story this time puts the focus on the humans rather then the monster. And finally, rather then making the yeti a walking, taking humanoid-type thing, this abominable snowman is more like a lovable dog that has magical powers. And honestly, because we always need family movies, families are probably not going to care about similar kinds of movies released, as kids can have something new. So let's see what Abominable has to offer.
In Shanghai, teenager Yi (played by Chloe Bennet) spends he days in Shanghai working odd jobs so that she can go travel and see more of China and perhaps the world. At the cost of her determination, she tends to avoid spending time with her mother and grandmother who are concerned that she's kept herself closed off since her father passed away. Though they think she's no longer interested in playing the violin, in secret she only plays alone. But a like a lot of stories involving monsters, she hears and finds a large animal on her roof, but sees not only is it not dangerous, but it's on the run from somebody.
She figures out that the monster is a child yeti that she calls Everest. That also because she sees that's him home and he needs help. They make it to a tanker, but also bring a long her friends Peng (played by Albert Tsai) and Jin (played by Tenzing Trainor). They make it to a jungle only to see the people looking for the yeti have caught up. These people are a wealthy explorer Burnish (played by Eddie Izzard) and zoologist Dr. Zara (played by Sarah Paulson). It's a race to see if they can get the yeti home while making some friends.
If you can tell, Abominable follows the formula to a lot of DreamWorks animated movies that deal with opposite outcasts on journeys. Shrek did it, Kung Fu Panda did it, and How to Train Your Dragon did it. Does this bring anything new to the formula? Not a lot. Because the formula is really repeated. The villains don't understand the heroes, the hero has a popular friend whose going to see things their way, and even the monster has a mystical power. It even lacks the emotion that it's trying to pull off.
Perhaps if this came out in the early 2000's, this would have been more original and unique. But for what it is, it seems kind of tired. It's a shame because the movie does have two good things going for it. First is the animation. DreamWorks has remained a competitor of Disney for a while for a reason; the style is really good. You not only feel and see the emotion through all the characters, but you get that feeling from the yeti who doesn't even talk.
The other thing it has going for it is the voice acting. It's nothing amazing, but every actor seems to be giving their all.
At best, this may appeal to kids who simply want to have a fun little adventure, but there isn't much for adults. Sure, there may be a funny joke occasionally and there's even a beautiful scene or two (I did love them playing the violin close to a large statue and flying on a giant dandelion), but it only makes you wish they had thought more outside the box. As is, its at least harmless and it's short.
I'll give this five yetis out of ten. This is far from a bad movie, but it's also not that unique. It feels like a movie that was thought up quickly and the storytellers did their job enough to make it work. As I said, kids will like it fine, though I think I'd rather show them Smallfoot or Missing Link. At least with those, I'm going on a different adventure then Abominable.",3-Oct-19,RforFilm,https://www.imdb.com/user/ur26680166/?ref_=tt_urv,10ค๋5ค้,1
,Very entertaining!!!,https://www.imdb.com/review/rw5157614/?ref_=tt_urv,Your kids will love it and it's very watchable for us big kids!! 7.5 if I could of,3-Oct-19,castoirebenjamin,https://www.imdb.com/user/ur68407449/?ref_=tt_urv,10ค๋7ค้,1
,"Solid, but forgettable and generic film.",https://www.imdb.com/review/rw5154948/?ref_=tt_urv,"A very fun and easy movie to watch that is very generic. Borrows many of the same storylines such as E.T. without doing anything too different.
It is extremely predictable and follows a very easy structure. The film does have a ton of charm, sweetness and a ton of cuteness of the yeti, Everest. It does have some great positive messages for kids. There is a bunch of wacky and over the top action scenes that I thought were enjoyable and creative. I do wish there was more of it in the film.
Overall, it was a solid okay film that is really generic and forgettable, but it wins me over because of its charm, humor at times and over the top action scenes. Wouldn't recommend to see unless with a small child.
6/10",2-Oct-19,bradleycarreiro,https://www.imdb.com/user/ur60406991/?ref_=tt_urv,10ค๋6ค้,1
